Timestamp_Dly	Dom_Wind_Direction_Dly	ENV__Dur_(Hrs)_Dly	Outside_Temp_(°F)_Dly-Ave	Wind_Chill_(°F)_Dly-Ave	Heat_Index_(°F)_Dly-Ave	Dew_Point_(°F)_Dly-Ave	Outside_Humidity_(%)_Dly-Ave	Wind_Speed_(mph)_Dly-Ave	Rain_Rate_(in/hr)_Dly-Ave	Barometer_(inHg)_Dly-Ave	Solar_Radiance_(W/m2)_Dly-Ave	Gr_Roof_Temp_(°F)_Dly-Ave	Wh_Roof_Temp_(°F)_Dly-Ave	Outside_Temp_(°F)_Dly-Min	Wind_Chill_(°F)_Dly-Min	Heat_Index_(°F)_Dly-Min	Dew_Point_(°F)_Dly-Min	Outside_Humidity_(%)_Dly-Min	Wind_Speed_(mph)_Dly-Min	Rain_Rate_(in/hr)_Dly-Min	Barometer_(inHg)_Dly-Min	Solar_Radiance_(W/m2)_Dly-Min	Gr_Roof_Temp_(°F)_Dly-Min	Wh_Roof_Temp_(°F)_Dly-Min	Outside_Temp_(°F)_Dly-Max	Wind_Chill_(°F)_Dly-Max	Heat_Index_(°F)_Dly-Max	Dew_Point_(°F)_Dly-Max	Outside_Humidity_(%)_Dly-Max	Wind_Speed_(mph)_Dly-Max	Rain_Rate_(in/hr)_Dly-Max	Barometer_(inHg)_Dly-Max	Solar_Radiance_(W/m2)_Dly-Max	Gr_Roof_Temp_(°F)_Dly-Max	Wh_Roof_Temp_(°F)_Dly-Max
12:00:00.000 AM 3/6/2017	SSE	24.000000	48.827588	47.137020	48.761587	44.330751	84.649210	4.771245	0.000645	29.991835	45.471853	32.891182	47.533399	38.610759	38.474395	38.127189	30.756186	73.164304	0.000000	0.000000	29.802064	0.000000	31.908562	36.316121	54.622416	52.434833	54.562250	51.642887	96.686667	8.596667	0.015483	30.129531	190.746667	36.816183	54.631454
12:00:00.000 AM 3/7/2017	SSW	24.000000	50.949448	48.348910	50.497083	42.077056	73.520975	7.105049	0.012227	29.743833	73.510140	45.873252	46.478376	37.930333	37.163417	37.130333	25.449468	43.080833	0.160833	0.000000	29.668736	0.000000	37.426910	20.299888	56.555499	53.846622	56.411592	53.024029	96.000000	11.486667	0.293417	29.861698	352.691667	52.379089	60.876593
12:00:00.000 AM 3/8/2017	W	24.000556	43.093763	37.910050	41.811359	22.964673	47.711766	10.501042	0.000000	29.819532	191.291985	38.779162	39.207173	34.834501	31.272583	34.340001	16.338000	24.959167	0.537500	0.000000	29.717111	0.000000	34.841642	20.853294	51.042000	43.924687	48.636000	29.089830	73.395833	18.479167	0.000000	29.967223	653.391667	42.565978	66.096930
12:00:00.000 AM 3/9/2017	NW	23.999722	36.091485	33.039578	35.328695	23.521528	61.149465	4.143770	0.000000	30.041371	102.593138	36.759388	33.127787	31.054333	28.224000	30.454333	18.494425	42.616347	0.273333	0.000000	29.985033	0.000000	33.060835	17.714535	40.579066	38.414095	39.298415	29.062878	81.985833	9.250000	0.000000	30.085484	545.320000	40.770025	52.598783
12:00:00.000 AM 3/10/2017	NW	24.000000	24.615062	16.021910	23.970648	9.519890	52.540719	8.653725	0.000000	30.156516	175.102865	33.488481	22.782379	14.179833	4.307417	13.781333	1.720270	41.785833	2.078399	0.000000	29.978499	0.000000	31.889711	3.898413	33.783236	29.761718	33.053877	20.930503	67.190833	12.664167	0.000000	30.314935	704.538333	36.888580	43.522015
12:00:00.000 AM 3/11/2017	NW	23.999722	19.510255	13.394464	19.000833	6.159638	56.161382	5.046050	0.000000	30.350732	188.370898	31.532108	18.277167	12.402750	3.586667	12.102750	1.818120	45.172500	1.483333	0.000000	30.306269	0.000000	31.140275	-0.660309	27.774333	21.791917	26.974333	10.084408	66.942500	8.829167	0.000000	30.392401	650.388657	31.812977	50.263379
12:00:00.000 AM 3/12/2017	NNW	24.000278	22.216923	18.995788	21.632598	8.253729	55.573691	2.730032	0.000000	30.388205	198.981699	30.949849	20.620538	13.547750	9.229083	13.247750	5.700265	41.056667	0.000000	0.000000	30.355117	0.000000	29.690467	-1.027702	30.657000	29.099667	29.657000	13.669763	73.528333	5.905833	0.000000	30.425363	690.666667	31.770666	55.544411
12:00:00.000 AM 3/13/2017	E	24.000000	21.557157	19.393409	21.373698	17.560206	84.591124	1.846402	0.000000	30.237350	41.899430	31.237381	23.259720	17.335083	15.291333	17.193667	13.227434	66.858333	0.206839	0.000000	30.155653	0.000000	30.786684	13.204389	24.331250	22.350500	24.231250	21.342210	90.000000	3.382500	0.000000	30.353880	136.643870	31.656122	28.975225
12:00:00.000 AM 3/14/2017	NNW	24.000000	17.668068	10.485599	17.355508	8.832325	69.033755	6.075115	0.000000	30.140220	182.615745	30.645025	19.276947	13.759750	4.317167	13.459750	2.613265	51.694167	1.980833	0.000000	30.118000	0.000000	28.235297	6.923840	21.721750	14.813917	21.221750	14.707022	87.000000	12.157500	0.000000	30.172762	651.285833	31.505680	29.068759
12:00:00.000 AM 3/15/2017	NW	24.000000	21.258057	11.417912	20.774871	9.812026	61.342930	9.089908	0.000000	30.132215	204.209960	25.832371	18.087538	13.506922	1.558882	13.206922	3.458221	50.568807	5.185000	0.000000	30.091458	0.000000	21.912472	7.080872	29.160917	21.464083	28.441083	18.328118	71.577148	12.660833	0.000000	30.183770	705.356667	28.535931	34.013358
12:00:00.000 AM 3/16/2017	NW	24.000278	28.774014	25.097229	28.150261	17.202285	62.966627	3.814453	0.000000	30.201959	210.589179	27.725969	23.320903	18.841750	14.722083	18.641750	13.504698	45.898333	0.000000	0.000000	30.175345	0.000000	22.259323	7.874534	38.821750	35.645083	37.695917	21.034844	81.318599	7.400000	0.000000	30.245285	699.615833	31.672437	53.699807
12:00:00.000 AM 3/17/2017	WNW	23.999722	29.632480	26.861397	29.346586	24.567208	81.887971	3.131928	0.000000	30.093753	43.341089	30.553948	22.997994	23.001667	22.998500	22.734583	17.561385	62.107500	0.000000	0.000000	29.933422	0.000000	28.434351	1.319954	34.380667	30.737333	33.728083	30.684839	95.000000	7.914095	0.000000	30.215343	223.521268	31.752988	38.590679
12:00:00.000 AM 3/18/2017	NW	24.000278	34.810296	31.861517	34.736657	33.254695	94.017537	3.774247	0.005890	29.983715	64.501406	31.872862	31.848305	32.031275	28.658882	31.931276	30.936784	91.000000	0.000000	0.000000	29.862459	0.000000	31.761798	29.310663	38.063834	34.529833	38.031833	36.249694	96.511667	7.008333	0.070800	30.165623	321.630833	31.950561	38.576862
12:00:00.000 AM 3/19/2017	NA	0.999444	34.753089	31.744992	34.736144	33.166565	93.862270	3.727880	0.000000	30.168033	0.000000	31.951919	32.094945	34.753089	31.744992	34.736144	33.166565	93.862270	3.727880	0.000000	30.168033	0.000000	31.951919	32.094945	34.753089	31.744992	34.736144	33.166565	93.862270	3.727880	0.000000	30.168033	0.000000	31.951919	32.094945
12:00:00.000 AM 3/21/2017	NW	9.280215	38.639817	31.821965	37.576688	22.210337	53.034213	10.278825	0.000000	30.087916	92.242277	44.337120	35.303608	25.871059	16.340450	25.346872	14.662037	36.628333	8.061667	0.000000	29.964266	0.000000	38.150518	17.766236	51.306500	47.267750	49.429583	27.519776	63.334167	12.154167	0.000000	30.226228	304.218935	48.152605	56.594465
12:00:00.000 AM 3/22/2017	NNW	24.000000	26.918162	23.106692	26.256737	13.213568	57.383977	3.448673	0.000000	30.451990	225.569350	35.014676	26.696715	18.556000	10.976167	18.256000	10.087136	36.513761	0.000000	0.000000	30.262858	0.000000	32.278600	0.004003	37.433667	36.828273	36.148584	17.756253	75.379483	9.379167	0.000000	30.518315	743.823333	38.629179	68.957808
12:00:00.000 AM 3/23/2017	SE	24.000556	31.019315	27.864217	30.335505	19.071978	64.326538	4.307925	0.008092	30.377356	198.297646	33.733309	28.022808	18.528166	18.528166	18.328167	13.305847	31.977500	0.000000	0.000000	30.125268	0.000000	32.196477	-4.438612	41.319917	36.666500	39.788500	31.493568	88.118333	9.810833	0.149550	30.519691	742.984987	35.943336	69.047064
12:00:00.000 AM 3/24/2017	SSW	23.999444	56.187953	54.395027	56.140840	47.483697	74.591040	5.991700	0.013979	29.938807	176.574405	49.382578	58.558175	35.496247	32.326500	35.396247	33.075172	49.309425	0.803169	0.000000	29.852327	0.000000	36.048993	33.403727	76.113334	74.677750	76.024417	58.670752	93.058333	9.883236	0.175113	30.090238	699.376667	63.403890	96.550803
12:00:00.000 AM 3/25/2017	E	24.000000	42.309595	41.473987	42.283474	39.339689	89.182866	1.626003	0.000000	30.070805	39.216550	51.791528	41.716278	38.742000	37.306839	38.642000	35.778746	83.120833	0.276667	0.000000	29.989370	0.000000	46.115262	35.426341	44.869000	44.569500	44.769000	41.181611	92.961667	3.075000	0.000000	30.128010	125.997500	59.091569	45.395091
12:00:00.000 AM 3/26/2017	ESE	24.000556	44.068541	43.628108	44.277893	42.471959	94.045944	0.977532	0.011398	29.907168	55.966037	47.181309	43.836069	38.004417	37.371584	37.904418	35.611333	89.902419	0.055000	0.000000	29.816211	0.000000	42.171442	34.780303	50.601416	50.598333	51.101416	49.681950	97.000000	4.186667	0.137267	30.047012	233.549167	52.640242	54.835296
12:00:00.000 AM 3/27/2017	WSW	23.999722	53.953990	53.600976	54.030810	50.115648	87.445548	2.025872	0.000000	29.821190	91.073621	56.028179	55.754469	49.648332	49.280416	50.248334	47.558180	73.263333	0.127500	0.000000	29.782653	0.000000	51.208496	46.426124	59.961500	59.744250	59.480000	51.898703	98.000000	5.680000	0.000000	29.866833	388.098415	62.128772	79.827116
12:00:00.000 AM 3/28/2017	N	24.000000	44.556984	43.461363	44.481831	40.254311	84.866475	2.360119	0.000000	29.974554	77.697180	51.973636	42.942408	37.354917	37.354917	37.154917	33.008807	77.213333	0.001667	0.000000	29.819282	0.000000	44.847795	18.846894	50.220517	50.107089	50.387573	46.672384	92.945833	4.913333	0.000000	30.152458	244.314167	56.915611	53.445662
12:00:00.000 AM 3/29/2017	NNE	24.000278	43.880230	43.492770	43.081744	33.958893	70.173774	1.372031	0.001767	30.172424	191.448604	46.891733	40.813353	30.671500	30.671500	30.471500	28.318131	48.440833	0.000000	0.000000	30.099881	0.000000	35.173162	11.372086	56.330583	56.098416	54.352833	38.167637	91.774167	3.140000	0.042400	30.229918	737.985822	58.831761	85.785232
12:00:00.000 AM 3/30/2017	E	23.999722	37.698076	36.201132	37.614568	35.322301	91.264030	2.207459	0.062287	29.838834	22.052716	42.574875	35.542706	35.523333	33.087667	35.523333	33.459288	79.191827	0.150833	0.000000	29.636784	0.000000	40.088578	33.417033	40.156380	39.044917	39.826523	37.298086	96.222500	4.815833	0.235133	30.103107	115.358632	49.423102	39.380213
12:00:00.000 AM 3/31/2017	NNW	24.000278	37.976528	35.466412	38.015186	36.846245	95.662314	3.546673	0.000000	29.674570	30.122517	41.112027	36.876834	35.084582	29.804833	35.084582	33.329785	93.000000	0.219167	0.000000	29.582396	0.000000	40.033610	32.305242	40.045750	38.398750	40.122416	38.958891	97.000000	7.342500	0.000000	29.865428	113.203333	43.074903	41.821150
12:00:00.000 AM 4/1/2017	NNW	24.000000	43.861991	41.492339	43.059974	33.472127	69.392763	3.992707	0.000000	30.058967	234.599042	46.121192	44.696678	35.213595	30.099917	35.075312	31.736351	42.673333	0.000000	0.000000	29.892907	0.000000	37.313862	19.392878	55.462667	54.554417	53.198917	37.136064	92.380317	7.536667	0.000000	30.132495	768.858215	57.190610	80.817856
12:00:00.000 AM 4/2/2017	NW	23.999722	49.484808	49.147579	48.348496	36.216435	61.342873	1.929876	0.000000	30.067176	192.904001	50.362467	46.574981	37.111917	37.111917	36.618916	29.163184	42.654167	0.000000	0.000000	29.909714	0.000000	38.354228	18.794800	60.146167	59.331583	57.786250	41.991955	73.499583	5.840833	0.000000	30.150433	741.487500	61.319230	85.032699
12:00:00.000 AM 4/3/2017	ESE	24.000000	48.733838	48.536144	48.623715	42.711626	80.018787	0.778893	0.006302	29.596448	46.937214	50.909256	46.679303	45.120415	45.120415	44.720417	37.589399	66.512500	0.000000	0.000000	29.284884	0.000000	47.321175	35.870263	52.235250	51.983667	52.623333	51.395457	96.948333	2.523333	0.058292	29.886017	237.044167	53.648712	55.238943
12:00:00.000 AM 4/4/2017	NW	24.000000	49.275469	46.775983	49.383578	46.245651	89.342131	5.741700	0.005302	29.480366	41.004549	51.311156	47.786220	45.461083	40.872667	45.481417	42.123186	81.957500	1.032500	0.000000	29.214122	0.000000	47.763025	42.963486	55.413834	54.876833	55.713833	54.786093	98.000000	10.291667	0.082575	29.837160	147.376667	53.868658	53.020741
12:00:00.000 AM 4/5/2017	NE	24.000278	42.750165	41.784168	42.707831	39.534485	88.496614	1.887836	0.036186	29.735622	49.731222	45.012354	39.178359	38.311833	37.780500	38.211834	35.981970	78.690000	0.028333	0.000000	29.445680	0.000000	41.424818	26.956687	46.586500	46.336917	46.463083	41.889669	95.000000	5.678333	0.150108	29.898977	315.877500	47.784325	54.749445
12:00:00.000 AM 4/6/2017	NW	23.999722	36.302146	29.946927	36.283741	34.909570	94.626823	9.272121	0.013317	29.410062	37.075983	40.032634	33.640257	32.937335	24.207250	32.837333	31.426308	92.772500	1.537500	0.000000	29.294519	0.000000	35.376276	29.293560	41.176897	40.189324	41.276897	39.915580	96.000000	16.016667	0.101725	29.671663	157.307500	43.616403	38.458096
12:00:00.000 AM 4/7/2017	NW	24.000000	40.453195	35.480428	39.664210	28.196889	64.862863	7.789172	0.000000	29.820504	255.490276	39.984596	39.670910	33.040666	25.016430	32.940667	24.407787	37.407500	0.233333	0.000000	29.682617	0.000000	33.698416	26.232932	50.025000	47.800500	48.477750	31.629892	94.055880	12.410000	0.000000	29.936445	828.311927	48.394225	67.755200
12:00:00.000 AM 4/8/2017	NW	24.000000	47.810713	47.312467	46.178730	29.598578	51.292193	2.248576	0.000000	29.951050	260.583380	47.246394	46.210286	32.147167	32.062083	31.647167	23.567281	32.701667	0.181667	0.000000	29.890480	0.000000	34.535473	15.991575	61.387740	60.551710	58.136280	34.430861	70.320000	6.595000	0.000000	30.024677	824.818333	61.122120	92.900278
12:00:00.000 AM 4/9/2017	SSE	24.000278	60.740713	59.967183	59.605084	42.955609	52.614292	4.895517	0.000000	29.816434	231.777770	56.003225	60.488014	45.533750	44.985417	44.793500	33.498548	45.174167	0.520000	0.000000	29.738961	0.000000	43.848081	34.045481	75.779750	74.052417	75.448500	53.818073	63.000000	10.080000	0.000000	29.900435	770.005833	68.795080	97.177507
12:00:00.000 AM 4/10/2017	S	23.999722	64.472607	63.627341	64.198527	53.250791	67.460515	6.131372	0.021401	29.786279	155.279101	61.768090	63.135407	58.749750	57.775667	57.707083	45.234729	55.485405	2.955796	0.000000	29.712127	0.000000	53.796672	51.969208	73.774917	72.108167	74.565500	59.991077	89.440833	9.853211	0.466408	29.872613	692.716430	70.370328	93.157903
12:00:00.000 AM 4/11/2017	WNW	24.000278	53.975792	52.188550	53.879299	49.108390	84.051014	5.327719	0.004872	29.992603	176.394256	60.199679	55.499446	43.674500	41.314167	43.474500	38.250804	70.692500	0.076731	0.000000	29.871923	0.000000	52.681082	36.472553	61.659500	60.538083	61.806666	57.925637	97.127500	10.387500	0.117006	30.161434	796.293333	66.618628	87.665175
12:00:00.000 AM 4/12/2017	WNW	24.000000	49.406994	47.769718	48.535658	38.333051	66.683567	3.867204	0.000000	30.257321	234.101056	53.542519	51.862401	42.844917	39.686666	42.544916	36.346129	49.852377	0.000000	0.000000	30.162464	0.000000	45.728013	27.368467	58.760467	58.350542	56.745705	40.345901	81.000000	7.119167	0.000000	30.342646	826.285000	63.123335	87.110736
12:00:00.000 AM 4/13/2017	ESE	23.999722	46.231289	45.971625	45.697385	36.832122	70.293687	0.891860	0.000000	30.334065	81.266877	50.338792	44.902225	42.353583	42.143500	42.190916	34.196069	57.975813	0.082500	0.000000	30.280293	0.000000	46.150478	34.172864	51.076147	50.712500	50.082986	39.554906	85.358333	3.276667	0.000000	30.404367	398.565000	53.918284	62.464194
12:00:00.000 AM 4/14/2017	ESE	24.000000	52.967526	52.759753	51.677836	38.038946	57.526341	1.793054	0.000000	30.223526	217.238166	55.075245	55.656178	42.153000	42.100416	41.753000	31.790177	47.627500	0.122500	0.000000	30.123358	0.000000	43.488568	34.113763	63.651250	63.392333	61.622416	43.877015	75.170833	5.430833	0.000000	30.286830	854.267500	67.503176	95.014662
12:00:00.000 AM 4/15/2017	SE	23.999722	65.427768	64.735345	65.164492	50.632053	60.680407	5.400056	0.000000	29.930011	205.888804	62.089971	67.155841	47.553001	46.868001	47.662584	33.619977	46.192500	0.000000	0.000000	29.798913	0.000000	50.979941	43.218396	81.448084	80.003253	81.476230	60.931281	90.444167	11.445000	0.000000	30.101163	778.010833	73.715669	103.294178
12:00:00.000 AM 4/16/2017	WNW	24.000278	65.827090	65.026205	65.495114	53.507245	64.700375	6.336436	0.000000	29.787017	165.901896	64.537515	64.551520	57.516167	57.448167	55.949250	41.683328	54.155129	1.255833	0.000000	29.711008	0.000000	58.661034	43.287465	71.468500	70.144583	71.418834	59.829639	76.473333	10.005838	0.000000	29.924161	684.873333	71.073455	87.871927
12:00:00.000 AM 4/17/2017	NW	23.999722	55.840177	55.674534	54.448717	40.471472	59.216739	1.935787	0.000000	30.056953	222.885466	58.368112	51.908216	43.559049	43.412927	43.346205	37.777183	32.549167	0.000000	0.000000	29.942228	0.000000	46.209601	26.047638	69.147500	68.809333	65.849166	46.100585	80.920767	6.072560	0.000000	30.183363	849.736667	69.459540	100.142445
12:00:00.000 AM 4/18/2017	SE	24.000000	51.112255	50.637418	50.304480	40.547326	69.069871	2.813238	0.000000	30.148684	257.211835	57.119114	52.314615	35.659667	35.635917	35.559667	32.738369	48.738333	0.000000	0.000000	30.011791	0.000000	42.668439	22.973917	65.855499	65.406255	64.308257	47.656814	90.449167	7.310000	0.000000	30.241454	829.236667	71.766593	97.383645
12:00:00.000 AM 4/19/2017	SE	24.000278	60.337971	60.100125	60.697083	54.339382	81.236630	2.724267	0.022912	29.951647	106.978296	62.503584	60.228311	49.439667	49.372667	49.752833	40.277762	65.896667	0.000000	0.000000	29.912844	0.000000	53.690783	43.639699	75.047584	74.845417	76.376500	63.029981	95.055000	8.395833	0.293125	30.045707	483.670000	72.440617	91.317391
12:00:00.000 AM 4/20/2017	SE	24.000000	53.848769	53.453485	54.188078	52.139364	93.947005	1.796840	0.045604	29.815076	81.630978	59.398295	53.282690	46.772584	45.751043	46.972584	44.296305	87.460000	0.000000	0.000000	29.689485	0.000000	53.591579	41.454987	61.430500	61.421750	62.102250	60.861099	98.000000	6.165138	0.422008	30.005785	354.443333	64.219287	73.161982
12:00:00.000 AM 4/21/2017	NW	24.000278	47.873430	45.228626	47.538089	40.086361	74.459335	5.952216	0.000000	29.888447	99.106265	51.761224	47.399439	41.685667	41.187167	41.385666	36.011832	66.040833	1.082500	0.000000	29.768016	0.000000	46.458664	33.594197	52.911427	50.672811	52.826439	48.331923	84.406172	9.233333	0.000000	30.045629	349.865833	58.508918	60.102562
12:00:00.000 AM 4/22/2017	NNE	23.999722	49.311172	48.746557	48.120361	36.227598	63.908491	1.873693	0.000000	30.059924	270.857441	51.363923	49.148667	38.247957	36.855213	38.147956	34.251040	39.188333	0.004167	0.000000	30.029516	0.000000	39.527497	22.880622	61.531833	61.463416	58.750667	38.386549	89.665555	4.016667	0.000000	30.098347	862.267500	64.799535	90.963239
12:00:00.000 AM 4/23/2017	SSE	23.999722	54.361383	54.296656	52.780463	36.922459	55.702945	1.228990	0.000000	30.013418	292.379567	56.095884	50.225567	38.057250	38.057250	37.820084	31.524832	29.561301	0.000000	0.000000	29.956733	0.000000	40.132578	14.111858	72.711333	72.554417	70.374250	42.569116	85.226667	6.374167	0.000000	30.075500	876.249167	72.849134	106.023204
12:00:00.000 AM 4/24/2017	ESE	24.000556	56.596968	56.452080	55.142124	40.549881	57.886894	1.818308	0.000000	29.917156	282.501841	58.457456	55.679343	39.762583	39.739250	39.562583	32.214268	37.379167	0.000000	0.000000	29.803588	0.000000	42.948324	21.076271	71.504501	71.383334	69.121750	44.535377	87.017500	4.322500	0.000000	29.997329	864.802500	73.935208	102.730488
12:00:00.000 AM 4/25/2017	SE	23.999444	58.489939	58.180841	58.344108	50.664882	75.821601	2.701719	0.000000	29.711800	201.650530	61.342724	61.849106	47.791750	47.791750	47.755750	42.659011	63.111667	0.000000	0.000000	29.609480	0.000000	51.017722	34.454905	71.236417	71.052667	71.092332	58.073566	86.295246	6.472500	0.000000	29.793231	844.530833	73.604271	102.229165
12:00:00.000 AM 4/26/2017	ESE	24.000278	67.244749	66.686707	67.871097	58.217644	75.307751	4.255799	0.006514	29.514527	261.992117	67.736990	69.546058	53.300750	53.300750	53.501917	51.144545	45.407500	0.000000	0.000000	29.419422	0.000000	55.163701	42.039952	84.276500	83.867000	85.353000	62.901929	95.550833	11.839867	0.156317	29.640596	815.622500	80.381102	105.217828
12:00:00.000 AM 4/27/2017	NA	24.000278	67.244749	66.686707	67.871097	58.217644	75.307751	4.255799	0.006514	29.514527	261.992117	67.736990	69.546058	53.300750	53.300750	53.501917	51.144545	45.407500	0.000000	0.000000	29.419422	0.000000	55.163701	42.039952	84.276500	83.867000	85.353000	62.901929	95.550833	11.839867	0.156317	29.640596	815.622500	80.381102	105.217828
12:00:00.000 AM 4/28/2017	SW	13.579149	57.799999	57.799999	56.700001	45.280598	63.000000	3.000000	0.000000	29.906000	745.000000	63.246025	64.290457	57.799999	57.799999	56.700001	45.280598	63.000000	3.000000	0.000000	29.906000	150.000000	55.393988	44.801237	57.799999	57.799999	56.700001	45.280598	63.000000	3.000000	0.000000	29.906000	745.000000	67.115974	86.189546
12:00:00.000 AM 4/29/2017	SW	23.999722	57.799999	57.799999	56.700001	45.280598	63.000000	3.000000	0.000000	29.906000	745.000000	54.743487	49.977590	57.799999	57.799999	56.700001	45.280598	63.000000	3.000000	0.000000	29.906000	150.000000	50.298571	41.616696	57.799999	57.799999	56.700001	45.280598	63.000000	3.000000	0.000000	29.906000	745.000000	57.668664	60.813579
12:00:00.000 AM 4/30/2017	SW	24.000000	57.799999	57.799999	56.700001	45.280598	63.000000	3.000000	0.000000	29.906000	745.000000	50.175145	47.592117	57.799999	57.799999	56.700001	45.280598	63.000000	3.000000	0.000000	29.906000	150.000000	44.938732	36.816921	57.799999	57.799999	56.700001	45.280598	63.000000	3.000000	0.000000	29.906000	745.000000	56.261630	58.003003
